CUT,DEP,ORD,PROB_MOCK,PROB_NOT_MOCK,SHOULD_MOCK
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel$2,javax.swing.event.DocumentListener,6,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel$2,javax.swing.event.DocumentListener,5,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.ZoomMenu,java.awt.event.ActionListener,1,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.ZoomMenu,java.awt.event.ActionListener,2,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel$2,javax.swing.event.ChangeListener,6,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel$2,javax.swing.event.ChangeListener,3,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel$2,javax.swing.event.ChangeListener,5,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel$2,javax.swing.event.ChangeListener,4,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.streampane.StreamPane$DocumentCreator,java.awt.event.ActionListener,3,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.streampane.StreamPane$DocumentCreator,java.awt.event.ActionListener,4,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.streampane.StreamPane$DocumentCreator,java.awt.event.ActionListener,5,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.streampane.StreamPane$DocumentCreator,java.awt.event.ActionListener,6,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.RenderDestinationMenu,java.awt.event.ActionListener,1,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.RenderDestinationMenu,java.awt.event.ActionListener,2,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel$1,javax.swing.event.ChangeListener,4,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel$1,javax.swing.event.ChangeListener,3,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel$1,javax.swing.event.ChangeListener,6,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel$1,javax.swing.event.ChangeListener,5,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel,javax.swing.event.DocumentListener,5,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel,javax.swing.event.DocumentListener,6,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel,javax.swing.event.DocumentListener,3,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel,javax.swing.event.DocumentListener,4,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel,javax.swing.event.DocumentListener,1,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel,javax.swing.event.DocumentListener,2,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel$1,java.awt.event.ComponentListener,3,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel$1,java.awt.event.ComponentListener,6,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel$1,java.awt.event.ComponentListener,5,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel$1,java.awt.event.ComponentListener,4,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.streampane.StreamPane,java.awt.event.ActionListener,1,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.streampane.StreamPane,java.awt.event.ActionListener,6,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.streampane.StreamPane,java.awt.event.ActionListener,4,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.streampane.StreamPane,java.awt.event.ActionListener,5,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.streampane.StreamPane,java.awt.event.ActionListener,2,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.streampane.StreamPane,java.awt.event.ActionListener,3,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.PDFTreeModel,javax.swing.event.TreeModelListener,1,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.PDFTreeModel,javax.swing.event.TreeModelListener,2,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel$1,javax.swing.event.DocumentListener,3,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel$1,javax.swing.event.DocumentListener,5,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel$1,javax.swing.event.DocumentListener,4,0.016582121980655687,0.9834178780193443,false
org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel$1,javax.swing.event.DocumentListener,6,0.016582121980655687,0.9834178780193443,false
